review,content_related,author,quality_and_appearance,manufacture_and_distribution,packaging_and_delivery,price_and_preference,customer_service,overall_experience
bản dịch cực_kỳ khó hiểu mình là người nói và đọc tiếng Anh trôi_chảy nhưng cũng rất khó hình_dung ra nội_dung mà người Việt truyền_tải đã được dịch sang Tiếng Việt,0,2,0,0,0,0,0,0
Sách dở mình bỏ_cuộc không đọc nổi hết cuốn,2,0,0,0,0,0,0,0
Mình đọc thấy khó hiểu quá,2,0,0,0,0,0,0,0
Sách không mới lắm nội_dung thì không giống mình mong_đợi,2,0,2,0,0,0,0,0
Câu_cú lủng_củng dịch như dịch quá thất_vọng,2,0,0,0,0,0,0,2
Nội_dung rất hay nhưng người dịch lại dở quá Cảm_giác họ chỉ dùng và không thèm xem_lại câu văn như nào Nên mua cuốn gốc hoặc nên tái_bản lần 2 ạ,1,2,0,0,0,0,0,0
Giao hàng chậm dịch_vụ kém không nhận được phản_hồi,0,0,0,0,2,0,2,0
giao hàng quá lâu quá lâu và quá lâu,0,0,0,0,2,0,0,0
Nội_dung không hay không có tính ứng_dụng,2,0,0,0,0,0,0,0
Sách ổn cũng có những bài phân_tích đúng,0,0,0,0,0,0,0,1
sản_phẩm tốt không hư_hại Chỉ có vấn_đề là tại_sao lúc mình đặt mua thì thấy để là có còn tặng thẻ bo góc Mà sau khi giao tới thì thấy để đã hết chương_trình Ít_ra cũng_nên thông_báo với mình là đã hết tặng thẻ bo góc khi mình đặt mua,0,0,0,0,0,0,0,1
sách có dấu_hiệu bị bóc rồi phần trên bị xé bên trong lấy bìa sách để đánh giấu trang,0,0,2,0,0,0,0,0
Lúc_nào giao hàng mà hơn 3 ngày cũng bị lỗi hết làm_ơn bọc chống sốc vào đi ạ,0,0,2,0,0,0,0,0
Hộp bị móp không có chống sốc sách bị rạch niêm_phong bị xước,0,0,2,0,2,0,0,0
vận_chuyển không cẩn_thận làm quăn góc sách,0,0,2,0,2,0,0,0
Giao hàng không đúng ảnh đăng Sai phiên_bản in,0,0,0,0,0,2,0,0
Truyện_Cái tết của mèo con kể về một chú mèo được chuyển đến một ngôi nhà mới Khi chuyển đến ngôi nhà này mèo con đã làm_quen được với bác nồi và chị chổi Mèo con còn gặp phải những con chuột hung_dữ Những chú chuột đã có ý_định quay lại vào ngày tết để được ăn nhiều món ăn hơn Liệu chú mèo con có xua_đuổi được những chú chuột hung_dữ không Để tìm được câu trả_lời thì các bạn hãy mua truyện về đọc nhá Mình thấy truyện này rất ý_nghĩa tuy_nhiên mình nghĩ truyện sẽ phù_hợp hơn cho các bé dưới 7 tuổi,1,0,0,0,0,0,0,0
Tác_phẩm này tôi đã từng được học giờ tôi đã có con và tôi quay lại mua cho các con đọc Tôi khá hài_lòng về nó giấy và chữ rất ok Nhưng tôi thật_sự muốn có nhiều hình hơn có_thể mỗi trang sẽ là 1 hình và hình thì vẽ theo kiểu cũ thể_hiện được đúng những đồ_đạc phong_cảnh cũ xưa thì tốt hơn có_thể là mái nhà ngày_xưa cái bếp xưa cái sân ngoài vườn hay cây cau xưa đúng hình_ảnh miền quê Bắc_bộ xưa kia,0,0,2,0,0,0,0,0
Đen quá Mua lâu mãi gần đây mới mang ra xem Đọc được nửa thấy trang_bị nhảy_cóc mới phát_hiện ra Chán gì đâu,0,0,2,0,0,0,0,0
Câu_chuyện thú_vị dí_dỏm nhưng hơi dài so với bé nhà mình nên bé khó tập_trung,1,0,0,0,0,0,0,0
Chuyện với những từ rất phản_cảm,2,0,0,0,0,0,0,0
Sách đẹp nhà_sách nhiệt_tình,0,0,1,1,0,0,0,0
bọc hàng_không chắc_chắn hộp đựng hàng hở toang,0,0,0,0,2,0,0,0
Sách bị nhàu khi nhận hàng có_thể khi vận_chuyển không cẩn_thận,0,0,2,0,2,0,0,0
sách đẹp in rõ_ràng tuy_nhiên nội_dung hơi thần_thánh không có căn_cứ khoa_học,0,0,1,0,0,0,0,0
Không hay_ho nhung khá thiết_thực,2,0,0,0,0,0,0,0
ổn đóng_gói tốt Giao nhanh,0,0,0,0,1,0,0,1
5 sao cho nhưng 1 sao cho nội_dung sách nha Lần đầu phải đánh_giá 1 sao như này Giọng văn đời_thường phát sợ không có tí văn_học nào hết Nào thì địt đéo rồi con_mẹ vậy vân_vân Nếu ai đó bảo văn kể từ những câu_chuyện có thật nó thế_thì đừng quên hảo nữ_trung hoa vẫn biết cách dùng từ khéo_léo hơn rất nhiều Và bản_thân tác_giả sách phải_biết lược bỏ những từ_ngữ nhạy_cảm để phù_hợp với văn_chương Tóm_lại cho 1 quyển sách rác,0,0,0,0,0,0,0,2
mình xin khiếu_nại cuốn sách này sau khi túi bọc cuốn đại_dương đen thì thấy gáy sách đã bị rách mất một đoạn tầm cảm_giác như cuốn sách sẽ bị tẽ đôi và rơi ra vậy mong đổi hàng giúp mình ạ mình cảm_ơn lần đầu thấy giao hàng kém chất_lượng như_vậy,0,0,2,0,0,0,0,0
Giao hàng khá nhanh Sách được bao_bọc khá cẩn_thận Có_điều bọc chưa tốt mới chỉ được bọc một bìa Thời_gian đổi trả hàng khá lâu,0,0,0,0,2,0,0,0
Giao hàng quá lâu cần xem_lại Lấy lý_do giãn cách chỉ hợp_lý lúc đầu thôi từ tháng 10 thông_thương lại rồi Những đơn hàng mình vừa đặt ở nền_tảng khác đều nhận được trước đơn sách này nhiều ngày Quá thất_vọng,0,0,0,0,2,0,0,2
4 cuốn mình mua chỉ có cuốn này và cuốn Thiên_tài bên trái kẻ điên bên phải bị quăn góc có dấu trang và được gói kĩ_càng nhưng lúc khui ra thì một vế trầy đen thấy rõ cạnh tên tác_giả,0,0,2,0,0,0,0,0
Sách được gói cẩn_thận Tuy_nhiên người giao hàng thái_độ quá tệ nên có đánh_giá tách riêng cho phần sản_phẩm và dịch_vụ nếu không đánh_giá sản_phẩm sẽ bị ảnh_hưởng bởi những trải_nghiệm dịch_vụ quá tệ này,0,0,0,0,2,0,0,0
Sách bẩn ố Thất_vọng vì đây là cuốn chờ_đợi rất lâu để nhận được,0,0,2,0,0,0,0,0
Đơn_Hàng_Giao thiếu quyển này,0,0,0,0,2,0,0,0
Tác_phẩm này của Đặng_Hoàng_Giang đã giúp tôi rất nhiều trong công_việc hỗ_trợ những bệnh_nhân bị trầm_cảm Bìa thiết_kế khá đẹp,0,0,1,0,0,0,0,0
Đọc nội_dung hơi chán đến nay chưa đọc hết,2,0,0,0,0,0,0,0
sách dính trang rất nhiều đường cắt lởm_chởm quá bực_mình với 1 sách như_vậy,0,0,2,0,0,0,0,0
Sách không nguyên niêm_phong đã bị bóc không hài_lòng chút nào,0,0,2,0,0,0,0,0
sách thiếu hơn 30 trang mất từ 160 tới 193,0,0,2,0,0,0,0,0
Gáy sách bị va_đập nhiều gói hàng_không cẩn_thận,0,0,2,0,2,0,0,0
Cái thẻ bo góc đi kèm để bị gãy Buồn ghê luôn,0,0,2,0,0,0,0,0
Mình trả một khoảng tiền 285 để nhận lại bộ sách như này hay sao Mình đã rất vui khi nhân_viên giao hàng của rất tận_tâm cũng như lần đặt_hàng vừa_rồi xử_lí rất chuyên_nghiệp nhưng_mà lần này lại nhận được kết_quả thế_này Mình xin góp_ý rằng nếu sách bị cũ có_thể giảm_giá sách xuống thì mọi việc nó sẽ hợp_lí hơn Mong sẽ làm_việc chuyên_nghiệp và có trách_nhiệm hơn,0,0,2,0,1,0,0,0
Cũ_mèm bong tróc dường_như biết hàng cũ vẫn giao Kiểu hi_vọng không giờ dễ_tính chấp_nhận hay sao ấy làm mất thời_gian của cả hai trả thu hàng rồi hoàn tiền ít_ra thương_hiệu lớn như làm_ăn cũng_nên có uy_tín chút Đây không phải lần đâu mình nhận sách cũ thế_này hoàn_toàn thất_vọng với cách làm_việc của các bạn,0,0,2,0,0,0,0,0
Nội_dung của sách mình không bàn đến Mở hộp ra thì thấy giống như sách cũ đã có dấu_hiệu bị bóc mép sách cong tạo nếp gấp nhìn rất phản_cảm Những lần trước có lỗi nhỏ nên mình cho_qua nhưng lần này mình thật quá thất_vọng với,0,0,2,0,0,0,0,0
Sách không được bao lại và được đựng trong hợp hơi lớn so với sách Lúc lấy thì nếp sách bị nhăn do quá_trình di_chuyển Mình đã nghĩ sách ít_nhất được bao bởi bìa kiếng nhưng không có Mọi người lưu_ý điểm này,0,0,2,0,2,0,0,0
Sách cũ bìa bị gãy Bị dán tùm luôn,0,0,2,0,0,0,0,0
Sách mới,0,0,1,0,0,0,0,0
Đóng_gói không cẩn_thận bìa cũ và quăn mép,0,0,2,0,2,0,0,0
sách bị nhàu gáy sách quăn bìa sách như cũ hơi thất_vọng,0,0,2,0,0,0,0,2
cũng tạm sách màu ok,0,0,1,0,0,0,0,3
Bìa quá cũ trầy_xước nhiều không hài_lòng,0,0,2,0,0,0,0,2
Bề_ngoài sách trông hơi cũ,0,0,2,0,0,0,0,0
Hôm_nay mình mới nhận được sách mở ra thì nhìn như sách cũ vậy hình_thức bìa rất tệ bìa bị bong góc lên Không hiểu sao vẫn giao cho khách được,0,0,2,0,0,0,0,0
Không quá đặc_sắc thấy lượt mua hơn nên cũng tò_mò nội_dung tương_tự như các quyển khác không mới_mẻ lắm Nói_chung chỉ quanh_quẩn về cách chăm_sóc khu vườn tâm_trí loại_bỏ tiêu_cực cắt_giảm ham_muốn giành nhiều thời_gian cho bản_thân tinh_thần thể_chất tâm_hồn tác_giả có lướt qua việc thức sớm ăn_chay để cải_thiện tinh_thần và sức_khoẻ trong_ngoài dựa trên cuộc đối_thoại giữa hai người bạn cũ để triển_khai những ý_tưởng mà tác_giả muốn đề_cập và trình_bày thôi Bản_thân mình không thích đọc sách lắm Cách tác_giả mở bài quyển sách khá ấn_tượng Nhưng khi biết đó là như_vậy không có thật thì hơi hụt_hẫng Nếu mục_đích của bạn là cần một quyển sách không quá dày để có_thể thỉnh_thoảng thì quyển này đọc được Còn bạn nào MỚI với sách thì quyển này nên đọc Chấm điểm_sách 6 5 10,2,0,0,0,0,0,0,0
Sách có chất_lượng rất tệ giấy dính vào nhau giấy mỏng Nghi_ngờ sách không chính hãng nhà_xuất_bản,0,0,2,0,0,0,0,0
Cách kể chuyện khó hiểu rời_rạc giáo_điều Cuối_cùng không_thể có 1 vị tu_sĩ làm kinh_doanh,0,0,2,0,0,0,0,0
Quá thất_vọng Tôi nhận hàng từ đầu tháng 10 2021 Sách bị thiếu khoảng 20 trang từ trang 127 đến 144 mong được phản_hồi,0,0,2,0,0,0,0,2
mình tìm mua cuốn sách này trước nghe 1 em học triết thuyết_trình về nó và mình rất ấn_tượng với câu_chuyện tuy_nhiên chất_lượng giấy lại quá tệ trước cũng mua 1 quyển của nhà_sách mà đọc mỏi_mắt kinh_khủng,0,0,2,0,0,0,0,0
giấy chất_lượng kém chất_lượng in rất tệ Các bạn lưu_ý khi mua nhé,0,0,2,0,0,0,0,0
Sách giấy bị lỗi Mờ mỏng quá,0,0,2,0,0,0,0,0
Giao hàng rất chậm Sau nhiều lần phản_hồi yêu_cầu giải_quyết khiếu_nại thì đơn hàng mới được vận_chuyển,0,0,0,0,2,0,0,0
Giấy không được tốt lắm Mỏng và nhám quá,0,0,2,0,0,0,0,0
chất_liệu giấy kém chất_lượng,0,0,2,0,0,0,0,0
Giấy quá tồi không_những xấu mà_còn dễ bung,0,0,2,0,0,0,0,0
Tạm được nhiều nội_dung khá khó hiểu cho một người không chuyên về thị_trường_chứng_khoán Cho nhà_đầu_tư một góc nhìn khách_quan hơn về những phương_pháp đầu_tư hiện_nay Sách có số_liệu khá rõ về hầu_hết các phương_pháp đầu_tư,2,0,0,0,0,0,0,3
Dịch_vụ quá kém Hẹn giao hàng ngày 3 6 nhưng chờ mãi vẫn không thấy liên_hệ Nhắn_tin phản_hồi thì bảo chờ do và không biết ngày giao cụ_thể Mãi đến ngày 10 6 mới có nhân_viên hẹn giao hàng vào ngày 15 6 Và cuối_cùng là ngày 16 6 mới nhận được hàng Quá thất_vọng Nếu có mức đánh_giá 5 thì tôi sẽ cho ngay_lập_tức,0,0,0,0,0,0,2,0
Mua 3 cuốn sách 2 cuốn đầu bọc ni lông gói đầy_đủ đẹp Tới cuốn thứ 3 không bọc không gì gáy còn bị bong tróc như hình chắc bán đắt quá không cần khách nữa cho 3 cái đánh_giá 1 sao,0,0,2,0,1,2,0,0
đóng_gói không cẩn_thận sách bị nát Sách nhiều chỗ bị mờ in_ấn không được tốt Không biết có phải sách giả không nữa,0,0,2,0,2,0,0,0
Nội_dung không hay lắm Dịch lủng_củng,2,2,0,0,0,0,0,0
sách có rất nhiều lỗi bị in mờ chữ nội_dung mình chưa đọc hết nhưng vài chương đầu thấy khá hay,1,0,2,0,0,0,0,0
giao hàng quá lâu nhân_viên hỗ_trợ không giải_quyết được vấn_đề,0,0,0,0,2,0,2,0
Sai chính_tả nhiều Xem_xét,2,0,0,0,0,0,0,0
Chưa nhận được mặt_hàng này,0,0,0,0,2,0,0,0
Sách đã ngã vàng có_vẻ như đã cũ dù đã bao kiến nhưng vẫn có vết bụi bám vào sách Cũng không biết sách thật hay giả làm,0,0,2,0,0,0,0,0
Mua cuốn này cách đây 2 tháng nhưng giờ mới nhớ để vào viết đánh_giá Mình có 1 cuốn bảng tiếng việt và thực_sự thích nên muốn sở hửu thêm bảng tiếng anh với giá khá cao hơn bảng Việt_Tuy nhiên Cuốn sách mình nhận được quá_sức tệ Bìa thì cũ sách thì phồng lên vì sách mới chưa đọc sẽ thẳng và các trang sách khít với nhau đây là lần đầu_tiên gặp tình_trạng này Mình nghĩ cuốn đấy là sách cũ bị tồn_kho nhưng vẫn cứ giao cho khách Cho 1 sao,0,0,2,0,2,0,0,2
Sách không bọc nên hơi bẩn chất_lượng giấy thì cũng được nhưng_mà gáy sách cảm_giác như sắp bị bung ra rồi,0,0,2,0,0,0,0,0
Giao hàng chậm nên chỉ 3 sao thôi đặt từ ngày 13 mà tận hôm_nay hàng mới về nhưng chất_lượng sách tốt,0,0,1,0,2,0,0,0
sách hơi cũ và bị nhắn gốc,0,0,2,0,0,0,0,0
Sách mới mua về bụi và cũ một_số trang cuối sách bị xén đi,0,0,2,0,0,0,0,0
Sách đã mở và không có dấu trang màu đẹp hay,1,0,1,0,0,0,0,0
Một_vài trang sách in mực nhoè_nhoẹt,0,0,2,0,0,0,0,0
Truyện không có hình_ảnh nên bé phải học tiểu_học mới được được,0,0,2,0,0,0,0,0
ơi sao hàng không có vỏ bọc bên ngoài thế ạ,0,0,0,0,2,0,0,0
không bọc sách à,0,0,0,0,2,0,0,0
Thất_vọng toàn_tập háo_hức mong_đợi Đóng_hộp rất đẹp nhưng không bao_giờ bảo_vệ góc gãy ngay góc bìa Mua để sưu_tầm mà thất_vọng thực_sự không bao_giờ bảo_vệ góc như làm hại cả Đông_anh mỗi lần khui là hồi_hộp Muốn được đổi ngay vì chọn giao nhanh,0,0,2,0,1,0,0,2
Quyển này mắc mình mong về tới nhà lành_lặn mà cuối_cùng nhăn góc thế_này kiểu vầy sưu_tập không được rồi may là mình mua về đọc là chủ_yếu nhưng nhìn vẫn rầu quá ít_nhất cũng hãy để chút lớp chống xóc chứ Hầy,0,0,2,0,0,2,0,0
Sách dày nặng vậy không có 1 miếng chống quăng cuốn sách vào thùng cạc tông xong để vậy nhận được cuốn sách móp hết cả gáy cấn cong cả cạnh bìa sách trải_nghiệm quá tệ làm_ăn như kiểu cho có vậy quá là bức_xúc và bực_mình,0,0,2,0,2,0,0,2
Buồn thiệt ai mua cũng đẹp ngất_ngây mình mua thì lại bị dập góc Bìa sách nhà_xuất_bản in đẹo khỏi phải chê giấy dày tốt nhưng do vận_chuyển làm sản_phẩm không như mong_đợi,0,0,1,0,2,0,0,0
Sách bìa cứng mà không chèn gì cả chỉ có mỗi cái hộp các_tông quá rộng so với cuốn sách may_mà không bị bẹp nhiều nên coi_trọng sản_phẩm cũng là coi_trọng khách_hàng hơn_nữa,0,0,0,0,2,0,0,0
Đóng_gói không cẩn_thận móp méo góc,0,0,0,0,2,0,0,0
sách đẹp gói hàng ẩu truyện bị gẫy gập nhiều nơi,0,0,2,0,2,0,0,0
Chất_lượng dịch rất kém sách đạt về số_lượng nhưng kém về chất_lượng,0,2,2,0,0,0,0,0
Truyện bị móp góc không biết gói bao chống sốc à,0,0,2,0,0,0,0,0
Lâu_lâu mua lại sách Từ ngày chuyển cách_thức phân_phối hàng bực dã_man Gáy móp bị vạch mực vào gáy Chán,0,0,2,0,0,0,0,0
Sách chất_lượng ổn nhưng giao hàng rất chậm,0,0,1,0,2,0,0,0
Đánh_giá không tính điểm Đóng hàng Vận_chuyển làm nhúng vào nhăn góc sách làm mất đi giá_trị cuốn sách,0,0,2,0,0,0,0,0
sách mới nhận về đã bị xước bìa do không có giấy bọc làm mình rất thất_vọng đặt 3 quyển của thì đến 2 quyển bìa bị xước bìa còn quyển này bìa bị dính bẩn và cong mặt trên Hôm_nay đang đọc sách mình thấy giấy bị rời ra mình sẽ xem_xét về việc mua sách của,0,0,2,0,0,0,0,0
