review,stayingpower,texture,smell,price,others,colour,shipping,packing
thấy khá xinh đó ạ Chưa môi nhưng_mà chắc sẽ nhạt hơn vì sắc_tố môi mình bợt Giao hơi lâu,0,0,0,0,0,3,2,0
Sản_phẩm ổn giao hơi lâu xíu vì hàng phải đặt_hàng ủng_hộ cửa_hàng,0,0,0,0,0,0,2,0
Màu hồng đất xinh lắm ạ Mà hơi xỉn nên tông da trắng dùng hơn Phù_hợp cảm_ơn ny đã mua cho em,0,0,0,0,0,1,0,0
U là trời cái màu đẹp xỉu mà_còn thơm nữa đề_xuất nên mua nha mọi người ơi,0,0,1,0,0,1,0,0
Sản_phẩm tốt lắm nha mọi người Hình_ảnh mang tính_chất nhận được xu,0,0,0,0,3,0,0,0
Hàng đặt_hàng mà qua 7 ngày cái giao hàng nhanh như 1 cơn gió chất_son thì luôn_luôn ưng,0,1,0,0,0,0,1,0
_Son nhỏ xinh lắm luôn ý nhưng màu bên ngoài khác hơn màu trên bảng của hãng đăng,0,0,0,0,0,2,0,0
_Son xịn lắm mọi người ơi nên mua nhé u là trời xịn qua trời luôn Á ôi chúa ơi,0,0,0,0,3,0,0,0
_Son lên màu đẹp cực luôn nha đang dịch mà giao hàng nhanh cực sẽ tiếp_tục ủng_hộ và hình_ảnh không liên_quan tại mua tặng bạn nên quên chụp,0,0,0,0,0,1,1,0
Mua của nên không nha Lúc mình mua chỉ có nhưng rất nhanh,0,0,0,1,0,0,1,0
Hình_ảnh mang tính_chất nhận xu Sản_phẩm tốt,0,0,0,0,3,0,0,0
Màu đẹp mịn vỏ_son siêu đẹp,0,1,0,0,0,1,0,0
_Son siêu xinh giao hàng nhanh đóng_gói kĩ và chất_lượng tốt,0,0,0,0,0,0,1,1
Chưa chưa biết chất_son như thế_này Như thấy đánh_giá rất ok Bao_bì đẹp giao hàng hơi lâu,0,3,0,0,0,0,2,0
Giao hàng nhanh đóng_gói sản_phẩm chắc_chắn Chất_son nhà thì thơm với mịn khỏi bàn luôn Nhờ em mới biết và quen được vợ em Nên ra nào là săn ngay đó thôi,0,1,1,0,0,0,1,1
_Son xinh Tuy nói mua để được tặng quà nhưng mua hẳn 5 cây chẳng thấy được tặng gì nên hơi thất_vọng xíu,0,0,0,0,3,0,0,0
_Son đẹp màu lên chuẩn vỏ_son sang xịn mịn Có_điều mùi hơi nồng,0,0,2,0,0,1,0,0
Ơi trời Thiết_kế nó sang kìa Vì là 1 người hâm_mộ_son kem nên ra mẫu nào là hốt mẫu đó ngay,0,0,0,0,3,0,0,0
Vỏ siêu đẹp luôn á mọi người Màu thì theo mình thấy cũng bình_thường,0,0,0,0,0,3,0,0
Nhận được hàng nhưng giao hàng hơi lâu mùi_son thơm mướt môi nhưng màu không giống lắm,0,1,1,0,0,2,2,0
_Son đẹp cực màu sin chất_son ổn lắm nha mọi người đáng để mua ạ,0,1,0,0,0,1,0,0
Đẹp lắm nha màu này bạn nào trắng trắng xíu là xinh xỉu luôn 3,0,0,0,0,0,1,0,0
mình nghĩ màu này như màu của ý mà nhìn có_vẻ đậm hơn nhưng_mà mình quẹt ra_tay thì thấy kiểu màu ý mình muốn đậm hơn,0,0,0,0,0,2,0,0
_Son siêu xinh mùi giống như những trước Màu 26 lên môi màu hồng đất siêu siêu xinh,0,0,0,0,0,1,0,0
Màu 27 đẹp lắm ý đánh nền đánh lòng môi là bao xinh ý Vỏ cũng xinh nữa,0,0,0,0,0,1,0,0
_Son đẹp màu lên tây lắm ạ Không bị bết môi,0,0,0,0,0,1,0,0
Cầm được trên tay mẫu_son mình thích thì còn gì bằng ạ Tuy_nhiên mình thấy nó nhỏ so với các cùng dòng trước đó Còn độ lỳ để mình đã,3,0,0,0,0,0,0,0
Màu_son đẹp lên môi không ăn môi lắm được cái vỏ đen xinh xỉu,0,2,0,0,0,1,0,0
cửa_hàng giao hàng nhanh Chất_son rất lỳ lâu trôi mình lấy nước rửa rửa cũng mãi mới sạch Nên mua nhé mọi người,1,3,0,0,0,0,1,0
đã nhận được hàng chưa thử nên chưa biết màu lên có hợp không giao hàng nhanh,0,0,0,0,0,3,1,0
Lãi_suất tiết_kiệm và lãi xuất cho vay thì lãi xuất tiết_kiệm thấp hơn Nếu gửi thằng thì ngân_hàng sữ lấy bạn cho người vay ít hơn số tiền 1 tỷ thì Ngân_hàng trung_gian phải có khả_năng tạo ra tiền,0,0,0,0,3,0,0,0
_son màu hơi nghiêng về hồng nhưng_mà đánh lên vẫn đẹp kết cái vỏ son,0,0,0,0,0,1,0,0
Đã dùng rất nhiều_son này của cực thích nhưng lần đầu_tiên mua ở Gói hàng cẩn_thận giao nhanh tem nhãn đầy_đủ Còn chất_lượng chưa dùng chưa biết,0,0,0,0,0,0,1,1
Quá là xinh chờ mãi cũng đáng quá_trời luôn á Đúng mà mình đam_mê,0,0,0,0,0,1,0,0
Giao khá lâu đóng_gói cẩn_thận,0,0,0,0,0,0,2,1
_Son màu 26 đẹp lắm ạ Dùng nhiều loại_son rồi nhưng vẫn thích ý chất_son mềm,0,1,0,0,0,1,0,0
mua hãng nên cũng yên_tâm tặng nên không biết màu đẹp chờ gần 2 tuần cả và nhận hàng,0,0,0,0,0,3,2,0
màu đẹp lắm chất dùng bền nói_chung rất đáng dùng mình mua để tặng lần 2 rồi đó,0,1,0,0,0,1,0,0
Cảm_giác như bị lừa á trời cái màu hãng đăng với màu thực_tế khác nhau 1 trời 1 vực gian_dối thực_sự Ở ngoài màu hồng tím đó mấy má ôi,0,0,0,0,0,2,0,0
Xinh xỉu luôn mọi người oi mong mãi cuối_cùng cũng về tới tay,0,0,0,0,3,0,0,0
Gói hàng đẹp_mắt chắc_chắn Thỏi_son thiết_kế chắc_chắn màu lạ Mùi có hơi hắc 1 chút,0,0,2,0,0,3,0,1
Vỏ_son rất đẹp nhìn rất sang Mình chọn ra hồng và mình nghĩ những bạn da có màu tối không nên mua vì màu này không nâng da Nhưng nhìn_chung ổn chất_son mịn mùi thơm OK,0,1,1,0,0,3,0,0
Mới nhận chưa dùng nên không biết nữa,0,0,0,0,3,0,0,0
bao á,0,0,0,0,3,0,0,0
_Son cầm nhẹ_tay Mình ngửi có mùi thơm cũng ổn Mình chưa đánh thử lên môi nhưng mong sẽ ổn,0,0,1,0,0,0,0,0
Màu_son mình nghĩ hồng đất nhưng màu hồng nhiều hơn nên_son hơi sáng màu nhưng màu dùng lên vẫn xinh,0,0,0,0,0,1,0,0
Xinh_đẹp tuyệt_vời Màu lên xinh lắm Vỏ thì bao đẹp bao luôn chừi ưi Chỉu,0,0,0,0,0,1,0,0
Chất_lượng sản_phẩm tuyệt_vời Do dịch nên quá_trình hơi lâu nhưng không sao ạ rất ok nên nên mua nhé Màu minh mua rất xinh nè,0,0,0,0,0,0,2,0
Hình_ảnh mang tính_chất minh_hoạ Thiết_kế lần này đỉnh cực màu vỏ đẹp xỉu Màu không quá kén da lên đúng màu không dễ trôi đi mất Gói hàng cẩn_thận kĩ_càng Giá đang giảm_giá mua hời cực,1,0,0,1,0,1,0,1
cho chất_son Chất mềm mịn mướt lắm ạ Không hề bị khô môi Bôi lên môi khô nhanh và không hề dính môi Nhẹ môi cực_kì Màu 26 hơi kén da nên mọi người cân_nhắc nhé,0,1,0,0,0,3,0,0
_Son xinh đóng_gói đẹp cẩn_thận Mỗi_tội chờ đặt_hàng với vận_chuyển hơi lâu hơn 2 tuần trời ngoài_ra là mới xinh nên ổn Chưa dùng thử nên không biết,0,0,0,0,0,0,2,1
_son rất xinh chuẩn_bị hàng hơi lâu giá hợp_lý,0,0,0,1,0,0,2,0
Gói hàng kĩ giao hàng khá nhanh vậy khuyến_khích nên mua màu 25 vì màu 24 rất hồng,0,0,0,0,0,3,1,1
_son đẹp,0,0,0,0,3,0,0,0
Hình_ảnh chỉ mang nhận xu,0,0,0,0,3,0,0,0
Màu này xinh đỏ nâu đậm mình thích cái vỏ lắm luôn mùi cũng thơm nữa,0,0,1,0,0,1,0,0
Có đẹp quá không Nhìn mê thật_sự_son đẹp từ cả vỏ và chất son,0,1,0,0,0,0,0,0
do dịch nên giao hàng hơi lâu ạ nhưng_mà bù lại thì_son cũng ổn và không đến_nỗi nào lần này cũng hơi thất_vọng 1 xíu do màu hơi khác hợp với mấy bạn da trắng thôi da mình đen nên đánh không hợp lắm,0,0,0,0,0,2,2,0
Màu_son không giống tưởng_tượng,0,0,0,0,0,2,0,0
Màu lên môi không giống hình màu khác xa luôn chất_son hơi bết bết không mượt,0,2,0,0,0,2,0,0
Cây cam vậy_mà lên môi mình ra cam hồng Còn cây lại lên cam nhiều hơn Không hỉu luôn,0,0,0,0,0,2,0,0
Vỏ_son siêu đỉnh đóng_gói cũng tốt chưa thử nên cũng không biết màu lên như thế_này,0,0,0,0,0,3,0,1
Vỏ đẹp hộp đẹp màu_son mình chưa dùng nhưng này mình nghĩ chất và màu sẽ ổn thôi Giao hàng hơi lấn_cấn đoạn lấy hàng từ nơi bán lấy được hàng thì ổn không phải chờ lâu,0,1,0,0,0,1,2,0
Màu_son đẹp hàng mà giao nhanh khá nhanh chất_lượng sản_phẩm tuyệt_vời,0,0,0,0,0,1,1,0
Màu 24 phù_hợp để đánh nền bên ngoài rồi thêm màu đậm bên trong á chứ đánh riêng trong sẽ hơi sáng nè Mùi_son thơm chất mịn mềm_môi lắm nè,0,1,1,0,0,3,0,0
Đã nhận được hàng rồi màu này cũng ok lắm nè,0,0,0,0,0,1,0,0
Giao hơi lâu Chất_lượng ok Màu xinh dễ_thương lắm giá hạt rẻ,0,0,0,1,0,1,2,0
Chất_lượng quá là không cần nói tới mình là can cuồng từ đó giờ,0,0,0,0,3,0,0,0
Giao hàng đúng hẹn mẫu_son rất đẹp chất_son mịn màu đẹp,0,1,0,0,0,1,1,0
Trời_ơi cây_son xinh xỉu mình mua màu mà đánh thử lên màu ưng hết_sức Chất_son mịn không bám lâu Màu tôn da_Son thơm nhẹ nữa,2,1,1,0,0,1,0,0
Giao hàng nhanh_son cực đẹp và sang lắm luôn dòng nào mình cũng sắm nên mê em này lắm luôn,0,0,0,0,0,0,1,0
Màu 26 lên đẹp xĩu Khá tây nha mọi người ơi,0,0,0,0,0,1,0,0
_Son siêu xinh Đợi hơi lâu nhưng rất đáng đồng_tiền Dù chưa nhưng mùi thơm mẫu xinh là chấp_nhận hết,0,0,1,1,0,0,2,0
Màu đẹp xỉu xỉu nha cả nhà nhưng sớm không lì dễ trôi nha,2,0,0,0,0,1,0,0
_son xinh lắm mọi người ui rất là thích nha,0,0,0,0,3,0,0,0
nhắn_tin san pham Mùi_son thơm khá lỳ Ủng_hộ,1,0,1,0,0,0,0,0
chất_son lỏng gần như nước luôn chứ không phải kem có độ_ẩm đánh lên môi căng mọng không bị khô màu 11 mình nghĩ sẽ trầm hơn ai_ngờ nó tươi như này,0,2,0,0,0,2,0,0
đẹp xĩu sang lắm nha mọi người cửa_hàng đóng_gói cẩn_thận lắm nha,0,0,0,0,0,0,0,1
_Son êm mày khá đẹp kiểu bầm bầm thâm thâm đúng ý mình,0,0,0,0,0,1,0,0
Màu đẹp xuất_sắc tuyệt_vời đó mọi người ơi mình đặt nhưng_mà chờ cũng không quá lâu đâu,0,0,0,0,0,1,3,0
giao hàng hành siêu nhanh Màu không đâm như hình đánh lên môi mình thành màu hồng đất nè,0,0,0,0,0,2,1,0
Giao hàng nhanh 10 ngày nhận gói hàng chắc_chắn bao_bì xịn Màu 24 xinh tiệp màu môi 28 mình nghĩ đỏ đất cơ này không giống Chất_son mịn mướt nhẹ môi mùi trái_cây nhẹ,0,1,1,0,0,3,1,1
Giao hàng nhanh đóng_gói chắc_chắn_son lên màu siêu chuẩn Nói_chung là ưng cái bụng,0,0,0,0,0,1,1,1
_Son đẹp và rất sang nha mọi người Lên màu cũng đẹp Mà có 1 điều là vì hàng đặt_hàng nên hơi lâu ạ,0,0,0,0,0,1,2,0
_Son màu không nâu như hình thoa lên sắc tím nhiều hơn nhưng kệ có_thể với màu khác,0,0,0,0,0,2,0,0
Mình nhận được hàng rồi Hơi lâu nhưng_mà không sao Hi,0,0,0,0,0,0,3,0
_Son đẹp cực luôn Rất ưng luôn mọi người nên mua nha Mình ưng với ấy,0,0,0,0,0,1,0,0
Màu thì mọi người coi trên tui thấy được vỏ sang hết,0,0,0,0,0,3,0,0
Giao hàng nhanh sản_phẩm chất_lượng uy_tín chúc cửa_hàng buôn may bán đắt 3,0,0,0,0,0,0,1,0
_Son mịn màu đẹp chất cực mướt mua ở thì yên_tâm ròi nên mua ạ,0,1,0,0,0,1,0,0
Hàng đặt trước nên nhận hàng hơi lâu Hộp_son với_son đẹp nhìn chanh xả,0,0,0,0,0,0,2,0
Rất chán không được như ảnh màu khá xấu và rất khác luôn Thất_vọng,0,0,0,0,0,2,0,0
Chỉ có_thể là tuyệt với Mình chỉ thích mẫu này thôi Mình canh từng giờ để có_thể mua được cây_son này á Yêu lắm,0,0,0,0,3,0,0,0
Chỉ có_thể là tuyệt với Mình chỉ thích mẫu này thôi Mình canh từng giờ để có_thể mua được cây_son này á Yêu lắm,0,0,0,0,3,0,0,0
màu lên cũng bình_thường ạ đẹp Giao hơi lâu thôi ạ mùi vẫn giống mấy khác ạ,0,0,3,0,0,1,2,0
Chất_son mềm mịn Lên màu chuẩn đẹp Giao hàng nhanh,0,1,0,0,0,1,1,0
Màu_son và chất_son khỏi bàn tới rồi mãi yêu lên_tay đã xinh vậy rồi chỉ mang tao chất nhận xu,0,1,0,0,0,1,0,0
Sản_phẩm tốt cửa_hàng_gia hàng nhanh_chóng Đóng_gói sản_phẩm hơi nhăn những hàng vẫn ok nha,0,0,0,0,0,0,1,3
Vỏ_son đẹp thôi rồi Chất_son thì đó giờ vẫn luôn ổn nha mọi người Mê vỏ_son đợt này quá,0,1,0,0,0,0,0,0
Giao hàng hộp hơi móp lần đầu mua_son ở đây_son đẹp sẽ ủng_hộ lần sau,0,0,0,0,0,0,2,0
_Son rất nhanh khỏi Sử_dụng cần lưu_ý Đánh viền môi khó Lâu trôi,1,0,0,0,0,0,0,0
hàng giao hàng ổn hàng chất_lượng_son ok uy_tín mua nha mọi người,0,0,0,0,0,0,1,0
Giao hàng nhanh đúng số_lượng đủ hàng gói hàng đẹp sản_phẩm chất_lượng,0,0,0,0,0,0,1,1
Chất_lượng sản_phẩm tốt_son đẹp lâu trôi không gây khô môi giao hàng lâu nhưng không sao mùa dịch nên chấp_nhận,1,1,0,0,0,0,3,0
_son chính hãng màu là chân_lý cuộc_đời mình á mọi người,0,0,0,0,0,1,0,0
_Son giao hàng nhanh màu đỉnh đề_xuất mọi người mua nha siêu đỉnh ạ,0,0,0,0,0,1,1,0
Mình có mua của bạn giá gấp đôi thì cảm_thấy_son mua của bạn màu cam hơn khó trôi hơn nhưng vẫn đánh_giá 5 sao,1,0,0,0,0,2,0,0
Sang cực_kì luôn ạ Mùi rất là thơm_Son mịn Đáng đồng_tiền quá ạ người giao hàng thân_thiện,0,1,1,1,0,0,1,0
_Son đẹp đúng thơm luôn á mọi người ơi_Son lên môi đẹp lắm Xuất_sắc,0,0,1,0,0,0,0,0
Giao hàng nhanh màu_son lên môi cực đẹp chất_son mềm nói_chung sản_phẩm rất ok,0,1,0,0,0,1,1,0
_Son đẹp Đóng_gói khá cẩn_thận,0,0,0,0,0,0,0,1
Cổ_vũ VIỆT_NAM chiến_thắng Trung_Quốc tại vòng_loại vào ngày 08 10 trên miễn_phí 100 lưu_lượng Truy_cập để cài_đặt trên điện_thoại máy_tính bảng hoặc Chi_tiết liên_hệ 198 Trân_trọng,0,0,0,0,3,0,0,0
_Son đẹp nha Mọi người nên mua,0,0,0,0,3,0,0,0
viết mang tính_chất nhận xu_son nhìn xinh uy_tín lắm luôn nha mọi người ơi,0,0,0,0,3,0,0,0
Sản_phẩm chất_lượng_son thơm lắm cửa_hàng giao hàng nhanh tuyệt_vời,0,0,1,0,0,0,1,0
4 hôm đã nhận được hàng rồi người giao hàng ok giá cũng ok mà tao lấy màu này bôi 1 lớp mỏng sao lại giống màu hồng cánh_sen mới đau_lòng chứ hơi buồn xíu lần sau sẽ không mua màu này nữa,0,0,0,1,0,2,1,0
Công_dụng tốt Kết_cấu đẹp Độ bền màu lâu chôi_Son đẹp ghê ý mọi người màu đẹp giao nhanh nữa Sẽ ủng_hộ cửa_hàng nhiều hơn Ảnh mang tính_chất nhận xu,1,1,0,0,0,0,1,0
Công_dụng làm_đẹp Kết_cấu mịn dễ tán Độ bền màu chắc Tốt,1,1,0,0,0,0,0,0
_Son lên màu siêu đẹp chất_son mịn quá_ư là tuyệt_vời không còn gì để chê,0,1,0,0,0,1,0,0
_Son đẹp lúm nha mọi người màu này hợp với mọi loại da lun á thích nghe,0,0,0,0,0,1,0,0
Có 10 đứa trẻ_con và 9 cây kẹo 1 đứa nói thôi con không ăn đâu và được người_lớn khen ngoan Bạn thấy đấy đứa hiểu chuyện lại chẳng có kẹo,0,0,0,0,3,0,0,0
Công_dụng làm_đẹp Kết_cấu mịn Độ bền màu khá ổn giao hàng nhanh người giao hàng vui_tính_son siêu đẹp giá lại hạt rẻ nên mua nha mọi người,1,1,0,1,0,0,1,0
Công_dụng Kết_cấu dạng kem Độ bền màu Bền_Giao hàng nha giao đúng mẫu người giao hàng thân_thiện màu đẹp nhưng không hợp với môi mình ạ_Son thơm Tóm_lại là nên mua ạ,1,3,1,0,0,1,1,0
Công_dụng Kết_cấu Độ bền màu,0,0,0,0,3,0,0,0
sản_phẩm tốt_Son lên màu đẹp Thời_gian giao hàng nhanh nói_chung sẽ ủng_hộ cửa_hàng dài_dài,0,0,0,0,0,1,1,0
_Son giá rẻ sài đã Chất mịn lên không khô môi Ăn xong vẫn còn như màu tay mình chụp nha thử rồi không nhanh trôi đâu ăn xong vẫn còn,1,1,0,1,0,0,0,0
thử rồi màu đẹp nha mọi người Giao hàng hơi lâu tí nhưng vẫn ok lắm ạ,0,0,0,0,0,1,2,0
vỏ_son xinh cực màu lên chuẩn dới đẹp lắm,0,0,0,0,0,1,0,0
_Son màu xinh xiu mùi dễ_chịu quá ok,0,0,1,0,0,1,0,0
màu_son đẹp nha mọi người cửa_hàng đóng_gói bao_giờ cũng cẩn_thận,0,0,0,0,0,1,0,1
Giao hàng siêu nhanh luôn ạ nhân_viên siêu dễ_thương màu_son đẹp lắm luôn,0,0,0,0,0,1,1,0
Màu lên đẹp lắm ạ không có nặng môi màu như hình cửa_hàng đăng,0,1,0,0,0,1,0,0
_Son xịn lắm nha,0,0,0,0,3,0,0,0
Xin_lỗi vì ảnh mang tính_chất nhận xu Giao hàng siêu nhanh cửa_hàng chu_đáo phục_vụ tốt gói hàng kĩ người giao hàng thân_thiện Còn chất_lượng_son thì xịn lắm màu xinh yêu cực,0,0,0,0,0,1,1,1
màu 16 này hợp với mấy bạn da trắng thôi nhe màu lên xinh lắm cửa_hàng đóng_gói cẩn_thận giao hàng nhanh,0,0,0,0,0,1,1,1
Lâu rồi mới mua được màu khá ưng giao hàng khá nhanh sẽ ủng_hộ lại cửa_hàng ạ,0,0,0,0,0,1,1,0
Vận_chuyển cũng hơi lâu chút_son thỳ cũng ok thơm nói_chung là mình thích tông trầm nên màu này rất vừa mình_son nếu đánh mùa đông thỳ hơi khô môi nên dùng với_son dưỡng màu sẽ tươi hơn dung_tích_son thì không được đầy như các loại_son khác mình mua,0,2,1,0,0,1,2,0
_Son nhung lỳ lên màu đẹp Giao hàng nhanh Chất_lượng tuyệt_vời Mẫu đẹp,1,0,0,0,0,1,1,0
Chất_son mịn mùi thơm màu lên môi khá chuẩn đóng_gói cẩn_thận,0,1,1,0,0,1,0,1
_Son đẹp xinh Mua tặng nên cũng không biết đánh_giá sao,0,0,0,0,3,0,0,0
Chất_son lên màu đẹp không thơm như nhưng mịn hơn rất nhiều cửa_hàng đóng hàng cẩn_thận kĩ_càng Giao hơi lâu vì từ Nam ra Bắc nên không sao ạ cửa_hàng thì uy_tín rồi nên mọi người mua đi ạ mình hơi bị thích cửa_hàng rồi đó,0,1,2,0,0,1,3,1
Trong khi các dân_chơi Việt_Nam vẫn đang lên để xem thử_thách các loại mang lại tiếng cười thì mới_đây Ấn_Độ ghi_nhận 1 cô gái mới chỉ 17 tuổi lên để xem hướng_dẫn sinh em bé Được biết cô gái ở bang miền nam Ấn_Độ đã giấu gia_đình để,0,0,0,0,3,0,0,0
Hàng đóng_gói cẩn_thận giao hàng nhanh màu_son đẹp thơm nhẹ nhưng không lì lắm với giá này thì sản_phẩm ok cho,2,0,1,1,0,1,1,1
_son thôm ơi_là thôm màu đẹp úa trời_ơi,0,0,1,0,0,1,0,0
lam màu này nhiều ánh hồng hơn nhe,0,0,0,0,0,1,0,0
Màu_son siêu đỉnh màu hót luôn ý ạ giá rẻ tuyệt lắm sẽ ủng_hộ lần sau,0,0,0,1,0,1,0,0
đẹp lắm nên mua nha xịn luôn á trời,0,0,0,0,3,0,0,0
_Son nhìn màu đẹp Chưa lên môi lên chưa lâu trôi không Nói_chung ok,3,0,0,0,0,1,0,0
Mua_son tặng bạn và về bóc nó khen xinh lắm luôn ưng cực_kì Lần sau mình sẽ mua cho bản_thân một thỏi nữa Hình_ảnh chỉ mang tính_chất nhận xu vì mình không chụp được ảnh_son tặng bạn rồi,0,0,0,0,3,0,0,0
