Review,Content-related,Author,Quality and Appearance,Manufacture and Distribution,Packaging and Delivery,Price and Preference,Customer Service,Overall Experience
"ôi thật sự đây là cuốn sách đầu tiên khiến mình khóc trong đợt cách ly này. Khóc cho hoàn cảnh của cậu bé Zezé, một đứa trẻ rất hiểu chuyện, hay cho những cú đánh đau rát đến mức bỏng da mà cậu chịu đựng. khóc cho sự mất mát 2 thứ quan trọng của em. rất đáng để mua đọc nha",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Bọc sách đã bị bóc ra ở phần dưới, ko con nguyên vẹn, bìa sách xước xát hết chữ",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Sách Không được bọc bookcare,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"(*) Đánh giá không tính điểm
Giao hàng thì nhanh nhưng đóng gói quá tệ",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Sách đóng gói hơi chán, k có bọc chống sốc nma may là sách về k bị bong chóc hay trầy xước",0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
"Bìa in sắc nét. Giao hàng cẩn thận, được bọc kín, không gãy góc.  Giấy trắng, không quá dày.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Chào shop, tôi đã nhận được 04 quyển sách đặt mua. đáng tiếc quyển Dế mèn phiêu lưu ký bị đóng lỗi, lộn ngược đằng trước lại đằng sau.Vui lòng đổi lại sách không lỗi giúp tôi.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Sách mình mới đọc thôi, mua cuốn này để tặng, đọc hay lắm nha, trích dẫn nhiều điều trong cuộc sống",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nội dung sách không có gì phải bàn, have recommend có trong tủ sách của mỗi người, mang lại nhiều kỹ năng sống cho cuộc sống của mỗi người.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Sách to và dày hơn mình nghĩ. Dịch thuật chất lượng. Văn phong kể chuyện cuốn hút mạch lạc đúng chất kinh điển với ngôn ngữ miêu tả tỉ mỉ cùng rất nhiều thông tin kèm theo khiến cho thế giới của Dune sống động hơn thế giới Trung Địa của bộ truyện Chúa Nhẫn. Tuy nhiên, chính sự đồ sộ của tác phẩm mà để cảm nhận được tốt nhất trước tiên hãy xem phim dù phim không lột tả được hết toàn bộ tác phẩm và đọc các phần phụ lục để có được cái hình dung tổng quan trước khi thả mình vào thế giới của Xứ Cát. Tác phẩm xoay quanh nhiều yếu tố chính trị tôn giáo nên sẽ không nhẹ nhàng kiểu Harry Potter được vì thế để thấy nó hay cần phải chuẩn bị tâm thế và hãy đọc nó từ tốn chứ đừng đọc nó ào ào. Giá bìa là 249k nhưng mình mua đúng lúc giá giảm còn 171.810đ. So với nội dung của cuốn sách, đây là cái giá quá tốt.",1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
"sản phẩm được fahasa giao rất nhan(trong ngày). đóng gói chắc chắn ko bị móp méo
với một cuốn sách to nặng và dày như này thì lựa chọn độ dày của giấy của Đông A rất hợp lý. Dàn trang hợp với ý mình giúp việc đọc thoải mái",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"sách rất hay. 
- đảo ngược toàn bộ tư duy về cuộc sống, mk cảm thấy rũ bỏ đc hoàn toàn những tiêu cực, áp lực, lo âu, sợ hãi trong cuộc sống và nhìn thấy toàn là hạnh phúc niềm vui và phấn phởi. 
- mk cx tìm đc câu trả lời cho ""trực giác, linh cảm, cảm hứng"" từ đâu mà ra. 
- và mk cx học đc cách nhìn nhận xung quanh bằng tình yêu chứ k còn thấy những khuyết điểm khiến bản thân cảm thấy bức bối nữa. 
- mk học đc cách trở nên bình tĩnh, trầm ổn, tự tin hơn về bản thân. 
- mk có thể tách ra khỏi dòng chảy của cuộc sống, để k bị những tiêu cực lôi kéo khiến mk mệt mỏi nữa. 
10 điểm",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sách chất lượng giấy hay mực in đều rất tốt. Tuy nhiên không có đĩa CD đi kèm, hoặc ít nhất là mình tưởng có hướng dẫn cách để nghe trực tuyến hay như nào. Nhưng hoá ra không có. Inbox lên fanpage của Savina thì chỉ nhận được câu trả lời là họ bán đĩa riêng, và đến khi nào hết dịch thì mới mở cửa bán trở lại. Cuối cùng mình phải lên mạng để tự tải file audio về.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"He he ta nói nó xịn thiệt sự lun áaaaa. Sách thơm (mùi tiền =)))). Giấy xịn, loại giấy bọc ni lông á. Đóng gói sách thì chuẩn k phải nói. 10 điểm miễn chê he he",0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
"Sách của Nhã Nam không có màng co nên nhìn khá cũ dù là sách mới. Bìa dính bụi, vài vết bẩn, có chỗ còn hằn cả vết lõm xuống. Nội dung sách thì mình thấy hay, cuốn hút, công nhận khâm phục trí tưởng tượng của tác giả! Có khá nhiều kiến thức vật lí cao siêu trong cuốn này mà mình cũng không hiểu lắm nên bỏ qua. Cuối truyện không có plot twist nào lớn nhưng vẫn ổn, bất ngờ ở đoạn giải mã trò chơi với người ngoài hành tinh cũng đủ rồi. Nhìn chung sách viết tốt, dịch mượt, ngoài những chỗ ảo ma ra thì đều logic cả. Đáng đọc nhé mấy bạn! Nhưng mà tức Tiki ở chỗ giao hàng muộn dù mình đặt Tikinow, đã thế còn giao vào giờ nghỉ trưa, 1h chiều đang ngủ lại phải xuống lấy hàng. Mong Tiki rút kinh nghiệm lần sau!",3.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0
Nội dung đơn giản nhưng ý nghĩa đc truyền đạt qua những hình tượng gần gũi dễ hiểu. Phương ngữ thân thiện dễ đọc không giáo điều. Phù hợp cho mọi lứa tuổi. Có thể đọc xong trong 1 buổi chiều.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sơ đồ tư duy là 1 trong số các phương pháp học tập dễ tiếp thu nhất (tùy với mỗi người kà phương pháp học tập khác nhau). Nó ngắn gọn, có hình ảnh và dễ ghi nhớ.
Sách mỏng, sơ lược nội dung, nhưng có 1 số chỗ vẫn chưa cung cấp đủ ngữ pháp căn bản, giá khá mắc so với mặt bằng chung của sách.",1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
"Sách được, chất lượng giấy ổn
Nội dung thì mình chấm 5 sao vì mình đã đọc cuốn sách này 4 lần bản eng rồi.
Mình cho 3 sao vì mình hơi thất vọng với cách dịch của bản việt. Có thể mình vẫn sai vì mình cũng không phải là dịch giả nhưng có nhưng lỗi làm mình hiểu sai. Ví dụ: Chữ ""we"" lúc thì nên dịch là chúng ta thì dịch là chúng ta và ngược lại, hoặc câu ""We ought to"" nên dịch là ""Chúng ta nên"" dịch là "" Chúng ta thường"".",1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
"Rất buồn với lần đặt sách này trên Tiki. sách có nhiều vệt bẩn, nhăn nheo nhìn k có chút thiện cảm. Cầm cuốn sách mà mất cả hứng đọc.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"sách bổ ích, bé nhà mình rất thích đọc. tuy nhiên khổ sách hơi to nên đọc và di chuyển sẽ hơi khó khăn đối với các bé",1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Nội dung hay tuyệt vời, giá tốt",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Nội dung hay, do là sách dịch nên một số đoạn hơi khó hiểu nhưng nếu đọc chậm, suy ngẫm thì sẽ hiểu. Sách phù hợp với bạn nào có vốn kiến thức kinh tế, lý thuyết tài chính tiền tệ nhất định; nếu không có thể tra cứu khái niệm nào mới cũng được. 
Tiki giao hàng nhanh, đóng gói cẩn thận, còn nguyên bao nilon bọc sách. Chất lượng giấy của sách tốt.",1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
Thích những sách chủ đề tuy nhạy cảm nhưng rất cần thiết trong cuộc sống như này. Tuy chưa đọc nhưng thấy in ấn trình bày đẹp,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sách mới mà như cũ không bọc màng co gì luôn,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"nhìn chung sách giao đúng giờ, sách đẹp. nội dung thì mới mua về, mình chưa đọc nhưng tham khảo thấy sách đc đánh giá cao nên mua ạ. so với giá thì khá ok",0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
cuốn sách kinh điển và nên đọc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Rất ko hài lòng về cách đóng gói của tiki, sách nhận nhăn nheo gãy gấp, 1 công ty lớn đóng gói như vậy ko chấp nhận đươc",0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"Văn phong logic, có khái niệm, ví dụ và giải pháp. Quyển sách không đơn thuần là truyền đạt lý thuyết mà còn tràn đầy cảm xúc và tâm huyết của tác giả về một mô hình kinh doanh phát xuất từ trái tim đến trái tim. Bất kể bạn đang làm công việc gì thì quyển sách đều sẽ giúp bạn cách làm việc đó một cách tốt nhất, và bền vững. Cảm ơn anh Nguyễn Dương vì những chia sẻ rất giá trị.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"tôi đặt cùng một lúc 2 cuốn sách thì lập thành 2 đơn và đóng gói 2 gói và tôi phải trả 2 lần phí ship rất tốn kém kém cho khách hàng. 
chính sách chốt đơn và giao hàng làm tôi thất vọng.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Xinh quá,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Sách giao đến chầy tùm lum và rất bụi luôn ạ :((( Mình chưa đọc nội dung, mong là hay ạ.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Sách bị sướt hết hơi thất vọng,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
giao sai sách nhưng k đc giải quyết,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Cuốn sách này đối với mình khá sáo rỗng, là tập hợp các câu chuyện chắp vá của các “anh A”, “chị B”, hoặc “tôi có một người bạn”,… kể từ góc nhìn thứ ba mang cảm quan cá nhân của tác giả, không đọng lại nhiều giá trị. Đã cố gắng đọc gần hết nhưng vẫn không thể ngấm được văn phong và lối tư duy của tác giả. Sách có lẽ phù hợp hơn với những cô gái tuổi teen, đôi mươi chưa định hình được bản thân hay còn ít trải nghiệm. Mình không biết những tác phẩm nổi tiếng khác của Vãn Tình ra sao, nhưng cuốn này đối với mình như xem review tóm tắt phim kiểu “mì ăn liền” hơn.
Cả cuốn sách dày chỉ có 2-3 áng văn đối với mình là đáng để tham khảo, nhưng lại không phải vì bản thân lời văn của tác giả, mà là vì kinh nghiệm đúc kết được từ trải nghiệm riêng của mình (xem hình). Sách còn mới đến 99%, bạn nào muốn có thể liên hệ mua lại. Sđt: ***",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"?HACHIKO CHÚ CHÓ ĐỢI CHỜ.?
Cuốn sách là 1 câu truyện có thật về một chú chó trung thành. Chú chó Hachiko được 1 giáo sư nông nghiệp ở Tokyo nhận nuôi. Hachiko đặc biệt quấn quýt với chủ. Nó có 1 thói quen là chạy ra ga shibuya mỗi buổi chiều để chờ giáo sư xuống tàu, sau đó họ sẽ trở về nhà cùng nhau. Ngay cả sau khi chủ đột ngột qua đời, con vật trung thành vẫn kiên tâm chờ đợi mỗi ngày, và không ai hay cái gì có thể ép nó làm khác đi.
Câu truyện thật sự cảm động, sẽ lấy đi nước mắt của bất kỳ ai đọc cuốn truyện này. Nếu có dịp đi Nhật bạn qua ga shibuya sẽ thấy bức tượng của chú chó này.?",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"chưa đọc, nhưng hi vọng ko bị như mấy cuộn da của bên quyển người bán hàng vĩ đại nhất
13-4 cập nhập, hnay đọc xong thì thấy sách chỉ có đến trang 208, bị thiếu trang, ko biết sách lỗi hay nhà bán hàng bán sách giả hay ko biết nữa, quá chán",0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
"Cuốn lịch nhìn xinh. Mình săn sale nên giá cũng giảm rẻ hơn. Tiki giao hàng nên mình tin tưởng lắm, bọc hàng cẩn thận mà anh shipper cũng lịch sự. Cảm ơn Tiki 🥰",0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
"Sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. 
Hàng đóng gói rất đẹp. Quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng. Hộp không có dấu hiệu bị móp, chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng, hứng như hứng hoa. Xin nghiêng mình cảm ơn vì tất cả.
Thời gian vận chuyển rất hợp lí. Tôi đã đặt hàng với tâm thế hào hứng chờ đợi để được trải nghiệm sản phẩm và tôi không hề bị chờ mỏi cổ.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
"Đóng gói sơ sài, sách bị móp góc",0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"In chữ to như con voi, mục đích bán giấy chứ không phải bán chữ. Mà thật vậy, nội dung nghèo nàn, không có chút giá trị gì.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mình mua cuốn này vì được rất nhiều mẹ giới thiệu. Xem qua cuốn sách mình thấy có vẻ đây là một cuốn sách tương đối hữu dụng cho mọi bà mẹ, đặc biệt là những người lần đầu làm mẹ như mình. Mình không có ý định cho con theo EASY, tuy nhiên, những ghi chép trong này mình nghĩ mình có thể vận dụng một cách linh hoạt được",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Không hài lòng với bản dịch này. Nhiều đoạn dịch dài dòng, khó hiểu, thậm chí đọc đi đọc lại vẫn không hiểu nói gì. Mình nghĩ những thiều thú vị của quyển sách bị mất đi rất nhiều do quá trình chuyển ngữ. Nếu bạn đọc tốt tiếng Anh thì nên mua hẳn bản gốc thay vì bản dịch này.",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Thiết kế đẹp nhưng nội dung nhiều chỗ không gắn liền thực tế,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Sách đẹp, giao hàng nhanh, gói bọc cẩn thận. Nhận hàng không tì vết, giá bán khá tốt.",0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Sách hay quá. Mở rộng tầm hiểu biết và cách nhìn nhận thế giới quan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mua 2 cuốn, sách có dính dơ chút xíu. Hộp sách bị móp méo, nhân viên giao hàng không đồng ý cho kiểm hàng dù mình chỉ muốn kiểm tra số lượng nói cty không cho kiểm. mình nói lắm mới cho kiểm số lượng.
Hy vong tiki xem lại nguồn hàng.",0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"Mình gần đủ bộ sách của bác Anthony William rồi. Thực sự bộ sách về sức khoẻ của bác rất đáng để tham khảo. Nhưngx câu chuyện chữa lành cơ thể bằng chế độ ăn, những trải nghiệm và kiến thức về bệnh mà Anthony và “hồn” muốn truyền tải đến cho nhân loại thật sự hợp lí với điều kiện phát triển tự nhiên và tiến bộ khoa học.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Sách in đẹp, chất lượng, nhưng vốn từ rất ít và basic, phù hợp người mới học hoặc trẻ em. Trình độ B hoặc 5.0 ielts trở lên sẽ k cần thiết. Vd từ về chủ đề house, trong sách có những từ như garage, doorknob,... nhưng k có từ khó hơn như veranda,..
Giao hành nhanh, nhiệt tình!",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Sách đẹp và đến đúng lịch hẹn,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Đọc thấy hay quá nên mua thêm để làm quà tặng bạn bè để lan toả cho mọi người. Sách đẹp, nội dung thì tuyệt.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Tiki giao sách cực nhanh, shop bọc sách rất cẩn thận. Nội dung khi đọc qua khá ngắn gọn, xúc tích, còn đọc để hiểu thì chắc phải đọc lại 2 lần vì đây là một bộ môn khoa học mới, mua đc lúc tiki sale nên rất ưng ý 🌸🌸",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"Ổn , cung cấp nhiều kiến thức , tác dụng của giấc ngủ , các gợi í cho việc mất ngủ , các kiểu ngủ của các loài động vật khác nhau , bao gồm cả con người . Có thông tin , biểu đồ , minh hoạ , số liệu , dùng từ cũng khá dễ hiểu . Giải thích về giấc mơ , tác dụng của nó . Tuy nhiên khá dài , nhiều kiến thức chuyên môn , nên với người không cần tìm hiểu sâu , thì cũng hơi chán",2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Sách đẹp, giao hàng rất nhanh. Chiều đặt hàng, chập tối đã nhận được. Cám ơn rất nhiều...",0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
"Đóng gói ncc, ko seal nên sách trầy mẹ r, còn bị cong sách ở góc to vãi luồn nữa, chống sốc ko biết là có hay ko thấy mỗi tờ giấy để làm gì cũng đéo biết, phần bookmark thì trầy hay xước mẹ r nhìn bực mình đéo chịu được, nói chung là ko nên mua",0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
"Một quyển sách giúp chúng ta hiểu về giấc ngủ và tầm quan trọng của giấc ngủ khi đọc quyển sách này tôi đã ngủ đủ tám tiếng một ngày để giúp cho cơ thể và tinh thần của mình luôn khỏe mạnh vào ngày hôm sau

Đừng bao giờ nghĩ về việc ngủ bù vào lúc khác sẽ giúp cho ta lấy lại được tinh thần nhưng không phải như vậy 

chúc bạn luôn nhiều sức khỏe",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tr ơi giao sách rách toạc luôn ạ, 1 lần không có lần 2",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"(*) Đánh giá không tính điểm
Sách thì đẹp mà cách đóng gói tồi quá,sách đến tay mình bị mài mất 1 góc luôn rồi.Vì bạn shiper đáng yêu nên vớt lên 3*",0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
mình đã đọc 1 đời như kẻ tìm đường thấy rất hợp vs suy nghĩ và đúng với con đường mình theo đuổi và muốn trở thành. Nêu mình mua thêm cún này đọc thêm để hiểu hơn về suy nghĩ cách sống của Thầy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
